Taxon	Chow.M1	Chow.M2	Chow.F1	Chow.F2	Chow.F3	Glut.F1	Glut.F2	Glut.F3	Glut.F4	Glut.F5	HC.F1	HC.F2	HC.F3	HC.F4	HC.F5	KO.M1	KO.M2	KO.F1	KO.F2	7294.pre	7484.pre	7483.pre	7293.pre	7494.pre	7280.pre	7294.neg	7484.neg	7483.neg	7293.neg	7494.neg	7280.neg	7294.pos	7484.pos	7483.pos	7293.pos	7494.pos	7280.pos
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.0562606488404	0.0482172331692	0.0796020837847	0.0647607131686	0.113375192513	0.0626216851292	0.0475659864893	0.0208164478306	0.0616321420442	0.0408330888824	0.0538905234462	0.0304453600709	0.0502916468979	0.0357403532675	0.0361840492001	0.104678289487	0.0812290350593	0.115314246652	0.0973128271258	0.00314622176432	0.00465523276164	0.0165288398684	0.00417479278401	0.00442904579166	0.00205818991407	0.0041681990928	0.0180547936365	0.0278868231983	0.00938385408857	0.0113138111381	0.00899463715973	0.00239366092555	0.00200772200772	0.0329809617968	0.00399160386773	0.00425918167854	0.00383037863123
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	5.79528727239e-05	2.92137129168e-05	0.0	3.75351892399e-05	9.11302889741e-06	1.6784155757e-05	0.0	0.0	0.0	0.0	0.0	1.40625219727e-05	0.0	0.0	0.0	5.2073569539e-05	0.00022135571864	9.04740842012e-05	5.68914511113e-05	0.00142909368872	0.000332516625831	0.000591427415255	0.000784678205753	0.00071580538047	0.00160570847382	0.0041681990928	0.0	0.0	0.000568240113017	0.000845427645484	0.0	0.0288339844825	0.0	0.000557710345527	0.00295929252262	1.7455662617e-05	0.00218636656385
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	1.15905745448e-05	1.46068564584e-05	8.47832845044e-05	5.00469189865e-05	6.37912022819e-05	0.0	8.7053415976e-06	0.0	3.41452310494e-05	2.34672924611e-05	1.66226167323e-05	0.0	1.86058627073e-05	0.0	0.0	1.04147139078e-05	2.55410444584e-05	4.02107040894e-05	3.79276340742e-05	0.0	0.0	1.03759195659e-05	1.52364700146e-05	4.97087069771e-06	4.00426053321e-06	0.0	1.61347574946e-05	0.0	1.57844475838e-05	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08294278156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.00657185576689	0.0040753129519	0.00266596327942	0.00437910541132	0.00473877502666	0.00711648204095	0.023191030016	0.0192494731723	0.0150352834054	0.0105720152537	0.00621685865789	0.019068779795	0.00877266426651	0.00474429468152	0.0116526566684	0.00359307629819	0.00503158575831	0.00624271180988	0.00284457255556	0.0132717382875	0.00977423871194	0.0192265789556	0.0177885787421	0.0152158352057	0.0270688012045	0.00909239507989	0.0181354674239	0.0287386119547	0.0172287245377	0.0167925138211	0.0316339691806	0.0109227975568	0.00540540540541	0.035414606941	0.0262895289219	0.0274053903086	0.018931561642
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.000463622981791	0.000350564555002	0.000612323721421	0.000412887081639	0.000756381398485	0.000469956361195	0.000887944842956	0.000297184848976	0.000489414978375	0.000375476679378	0.000664904669293	0.00057656340088	0.000902384341306	0.000559583475257	0.000421771243048	0.000551979837114	0.000698121881864	0.000623265913386	0.000597360236668	0.000299112632524	0.000227511375569	0.000269773908713	0.000175219405168	0.000154096991629	0.000136144858129	0.0	0.000242021362419	0.000333308643804	0.00016573669963	0.000372982784772	0.0	0.0	0.0	0.00215478997135	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	3.49113252339e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	3.41452310494e-05	0.0	0.0	0.0	2.7908794061e-05	0.0	0.0	0.0	0.0	0.0	9.48190851855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	0.0190549045516	0.0125618965542	0.0201407402523	0.00945886768846	0.0209964185796	0.030664652568	0.0217981753604	0.0230993678068	0.0216366947416	0.0162745673218	0.0107049651756	0.0164109631421	0.0249783706846	0.0128947496472	0.0125844768565	0.0164656626882	0.016567624172	0.011248944469	0.0196085868164	0.00943866529296	0.00723661183059	0.0274961868496	0.0182304363725	0.0103394110512	0.00183395132421	0.0127906501573	0.0175223466391	0.0302385008518	0.0218614599036	0.0112557915938	0.0119475935103	0.00951961701425	0.00826254826255	0.0375186959718	0.0282509204776	0.0105083088954	0.00359309853903
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	0.000370898385433	0.000569667401878	6.59425546146e-05	7.50703784798e-05	0.000300729953615	0.000956696878147	0.000731248694199	0.000540336089047	0.000853630776235	0.00110296274567	0.000681527286025	0.000801563752443	0.000697719851525	0.000510924042626	0.000578709379996	0.000374929700681	0.000417170392821	0.000241264224537	0.000151710536297	9.97042108412e-05	0.000227511375569	0.000321653506542	6.09458800585e-05	0.000571650130237	0.00021222580826	0.0010624821217	0.0	0.0	0.000410395637179	0.00129300698721	0.00461611567443	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Pelotomaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124217304231	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.000440441832702	0.00055506054542	0.000527540436917	0.000175164216453	0.00115735466997	0.00313863712655	0.00184553241869	0.001134705787	0.00265194627817	0.00341449105309	0.00237703419272	0.00161719002686	0.00262342664173	0.0014111235463	0.00225598571863	0.000416588556312	0.00070663556335	0.000502633801118	0.000246529621482	0.00078655544108	0.000901295064753	0.00186766552186	0.000845624085812	0.000800310182332	0.000680724290645	4.08646969883e-05	1.61347574946e-05	5.5551440634e-05	5.52455665433e-05	0.000116039088596	0.0	0.000137566719859	0.0	7.60514107537e-05	3.44103781701e-05	1.7455662617e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.0240156704568	0.0296519186106	0.0261132516274	0.0152768220206	0.0379831044444	0.117237327962	0.0787049933839	0.0564651213055	0.123321192807	0.131510706952	0.109842251367	0.0760641813503	0.0875033723126	0.0553014451851	0.070926229267	0.0176425253598	0.0292870643123	0.020236036833	0.0159201244026	0.0248485049907	0.0251750087504	0.0800502194507	0.0340763651877	0.0432913129064	0.0154123987923	0.00545543704793	0.0065668463003	0.00990667357973	0.0159107231645	0.0237051280989	0.000135768108071	0.00616298904969	0.00594594594595	0.0082135523614	0.00485186332198	0.00137899734674	0.00401681298939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.0	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	0.0	1.13817436831e-05	3.52009386917e-05	1.66226167323e-05	0.0	9.30293135367e-06	2.43297163155e-05	0.0	0.0	8.51368148615e-06	0.0	9.48190851855e-06	0.0	8.75043752188e-06	1.03759195659e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7455662617e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0.0308309282891	0.0359912943136	0.0284966039584	0.0165154832656	0.0573938559959	0.0741188318228	0.047357058291	0.0329469930297	0.0720805827453	0.100862422998	0.0615867949933	0.0899860781032	0.0796237894561	0.0824534085933	0.0893664603584	0.0312753858652	0.0425428663863	0.020215931481	0.0219126905864	0.0842389799151	0.0785176758838	0.0919513991928	0.0427916260361	0.0674994532042	0.0508020533848	0.00809121000368	0.00456613637097	0.00662913858233	0.0155082197511	0.0320019229335	0.00648292716041	0.00924448357453	0.0	0.0163003523715	0.0128694814356	0.00960061443932	0.00469475610996
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.0140477763483	0.0156293364105	0.0107297956723	0.00834532374101	0.0155559403279	0.0368244377308	0.033489449126	0.0362835683795	0.0283177782836	0.04152537401	0.0238202097774	0.0268312919239	0.0305880382909	0.0386599192253	0.0360957714981	0.0155804120061	0.0231231589164	0.0271723832884	0.0100982325723	0.0255575127123	0.0278788939447	0.0214677775818	0.0196093369088	0.0172936591573	0.0178710147597	0.00997098606514	0.00393688082868	0.0123694541145	0.013274720418	0.0169499954413	0.00777272418709	0.00720849612062	7.72200772201e-05	0.00446168276422	0.00722617941571	0.00312456360843	0.00827090607098
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17336462306e-05	0.0	1.40625219727e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000715346943267	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	1.74106831952e-05	0.0	1.13817436831e-05	1.17336462306e-05	1.66226167323e-05	0.0	0.0	2.43297163155e-05	9.80863355926e-06	1.04147139078e-05	0.0	1.00526760224e-05	0.0	0.0	8.75043752188e-06	1.03759195659e-05	7.61823500731e-06	9.94174139542e-06	4.00426053321e-06	0.0	0.0	0.0	0.0	8.28850632827e-06	0.0	0.000440213503549	0.000579150579151	2.53504702512e-05	0.0	3.49113252339e-05	1.69485780143e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Acidaminobacter	0.0	0.0	9.42036494494e-06	1.25117297466e-05	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	1.66226167323e-05	0.0	9.30293135367e-06	0.0	9.80863355926e-06	0.0	0.0	0.0	9.48190851855e-06	0.0	0.0	2.07518391317e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	1.65770126565e-05	0.0	0.0	3.861003861e-05	0.0	0.0	0.0	1.69485780143e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Fusibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__NP25	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	2.43297163155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	0.0	0.0	1.61347574946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__WH1-8	0.0	0.0	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	2.27634873663e-05	0.0	1.66226167323e-05	0.0	9.30293135367e-06	0.0	9.80863355926e-06	0.0	8.51368148615e-06	1.00526760224e-05	9.48190851855e-06	0.0	0.0	2.07518391317e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	1.65770126565e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];Other	0.0	0.0	1.88407298899e-05	3.75351892399e-05	2.73390866922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08294278156e-05	1.70273629723e-05	3.01580280671e-05	2.84457255556e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	0.00112428573084	0.00140225822001	0.000951456859439	0.00115107913669	0.000801946542972	0.000486740516952	0.000548436520649	0.000162100826714	0.000295925335761	0.000469345849223	0.000398942801576	0.000407813137208	0.000437237773622	0.000170308014209	0.000176555404067	0.00138515694974	0.00129407958589	0.00148779605131	0.0015834787226	4.43129825961e-05	1.75008750438e-05	5.18795978294e-05	3.04729400293e-05	1.49126120931e-05	3.60383447989e-05	0.0	0.0	0.0	0.000418287860971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax	8.11340218135e-05	7.30342822921e-05	5.65221896696e-05	7.50703784798e-05	6.37912022819e-05	0.0	1.74106831952e-05	0.0	0.0	4.69345849223e-05	1.66226167323e-05	7.03126098635e-05	2.7908794061e-05	2.43297163155e-05	0.0	5.2073569539e-05	0.000170273629723	0.000120632112268	8.53371766669e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	0.00383648017432	0.0037247483969	0.00273190583403	0.00266499843603	0.00452917536202	0.0055387713998	0.0112908280521	0.0785648673475	0.00400637377646	0.00962158990906	0.0060672551073	0.0218531591456	0.00483752430391	0.00121648581578	0.00570862473149	0.001468474661	0.00636823375164	0.00537818167196	0.00247477812334	0.00252584000798	0.000490024501225	0.000850825404401	0.00108940760605	0.00340504642793	0.00804055515068	0.00118507621266	0.0	0.0	0.000197305594797	0.000853716151812	0.0	0.0590436361635	0.0	0.01513423074	0.00151405663948	0.00668551878229	0.109792888377
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum	0.0397672612631	0.0445947327676	9.42036494494e-05	0.000450422270879	0.00028250389582	0.0	1.74106831952e-05	0.0	1.13817436831e-05	2.34672924611e-05	0.042287936967	0.0196875307618	0.0659112686407	0.0182959466693	0.0430795185923	1.04147139078e-05	0.00163462684534	0.00131690055893	2.84457255556e-05	0.000177251930384	8.75043752188e-06	0.0	1.52364700146e-05	9.94174139542e-06	0.0	0.000265620530424	0.0	1.8517146878e-05	0.0	0.0	0.0	0.000550266879437	0.0	0.000583060815778	0.0430817934689	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium	9.27245963582e-05	5.84274258337e-05	4.71018247247e-05	0.000125117297466	0.000154921491256	0.000285330647868	0.000426561738283	0.00194520992057	0.000147962667881	0.00041067761807	0.000265961867717	0.000604688444826	0.000111635176244	4.8659432631e-05	0.000284450373219	1.04147139078e-05	0.000144732585265	0.000110579436246	5.68914511113e-05	7.75477195431e-05	8.75043752188e-06	4.15036782635e-05	3.04729400293e-05	0.000134213508838	0.000272289716258	0.0	0.0	0.0	0.0	0.0	0.0	5.50266879437e-05	0.0	0.0	0.0	0.0	0.000101691468086
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	1.15905745448e-05	0.0	0.0	1.25117297466e-05	9.11302889741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	6.24882834469e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8922237919e-06	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__PSB-M-3	4.63622981791e-05	0.0	0.0	3.75351892399e-05	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	1.17336462306e-05	0.0	1.40625219727e-05	1.86058627073e-05	0.0	0.0	0.0	1.70273629723e-05	2.01053520447e-05	0.0	0.0	1.75008750438e-05	1.03759195659e-05	7.61823500731e-06	9.94174139542e-06	1.60170421328e-05	0.0	1.61347574946e-05	0.0	0.0	1.65770126565e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35084022262e-05	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	0.0	8.00852106641e-06	0.0	1.61347574946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.0	1.46068564584e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	1.66226167323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00134815385462	0.0	0.0	0.0	0.0	1.69485780143e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52364700146e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000557710345527	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122189638319	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	1.15905745448e-05	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28850632827e-06	0.0	0.00134815385462	0.0	0.00915151976069	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770373631211	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94611189595e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00526760224e-05	9.48190851855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149952252046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__;g__	1.15905745448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	1.61347574946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7455662617e-05	0.0
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17336462306e-05	0.0	1.40625219727e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__BD4-9;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203382936172
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70168044524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP8;c__OP8_2;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52455665433e-05	0.0	0.0	0.0	0.0	0.000937967399295	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000186434358157
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44103781701e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101401881005	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	8.11340218135e-05	1.46068564584e-05	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	0.0	0.000152537400997	1.66226167323e-05	0.000140625219727	9.30293135367e-06	2.43297163155e-05	3.9234534237e-05	0.0	0.0	1.00526760224e-05	0.0	0.0	8.75043752188e-06	0.0	0.0	2.98252241863e-05	3.20340842657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000715132197295	0.0	0.0	0.0	0.0	0.00047518837825	0.0	0.0	0.0	0.0	0.0	0.0
