Taxon	Chow.M1	Chow.M2	Chow.F1	Chow.F2	Chow.F3	Glut.F1	Glut.F2	Glut.F3	Glut.F4	Glut.F5	HC.F1	HC.F2	HC.F3	HC.F4	HC.F5	KO.M1	KO.M2	KO.F1	KO.F2	7294.pre	7484.pre	7483.pre	7293.pre	7494.pre	7280.pre	7294.neg	7484.neg	7483.neg	7293.neg	7494.neg	7280.neg	7294.pos	7484.pos	7483.pos	7293.pos	7494.pos	7280.pos
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32452334647e-05	0.0	0.0	2.43297163155e-05	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	9.80863355926e-06	1.04147139078e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.52364700146e-05	0.0	4.00426053321e-06	0.00145069674308	1.61347574946e-05	0.000536997259462	0.0	0.0	0.00366573891793	0.0	0.0	0.00179988338784	0.00767351433192	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010677604149
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000220982266173	0.000198924151879	0.0	0.0	0.0	5.07009405024e-05	0.0	0.0	0.000169485780143
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	0.0	0.0	0.0	0.0	8.00852106641e-06	0.0	0.0	0.0	0.000142060028254	0.0	0.0	0.00324657458868	0.00150579150579	0.0	3.44103781701e-05	1.7455662617e-05	0.000338971560286
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	1.74106831952e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01053520447e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43297163155e-05	0.0	0.0	1.70273629723e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.00736541986287	0.0	0.0	0.00167313103658	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	1.15905745448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	2.43297163155e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	4.97087069771e-06	4.00426053321e-06	2.04323484941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114077116131	0.00278724063177	0.00127426337104	0.000491508762415
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04147139078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281809215161	0.0	0.0	0.0	0.0	3.44103781701e-05	0.00328166457199	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43297163155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00482625482625	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	1.61347574946e-05	0.0	0.0	5.80195442979e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	0.0	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	0.0	0.0	7.61823500731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	0.0	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	6.24882834469e-05	8.51368148615e-06	0.0	9.48190851855e-05	0.000132938947788	0.0	0.0	0.0	0.0	1.20127815996e-05	0.0248457357689	0.00262996547162	3.7034293756e-05	0.00202830151452	0.000505598886025	0.0101147240513	0.00173334067023	0.0230501930502	0.00517149593125	0.0101510615602	0.0194805194805	0.0030846411986
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81250439454e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	8.75043752188e-06	1.03759195659e-05	0.0	9.94174139542e-06	4.00426053321e-06	2.04323484941e-05	0.0	1.8517146878e-05	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	1.88407298899e-05	1.25117297466e-05	1.82260577948e-05	1.6784155757e-05	0.0	2.70168044524e-05	2.27634873663e-05	0.0	0.0	1.40625219727e-05	1.86058627073e-05	0.0	0.0	0.0	8.51368148615e-06	0.0	9.48190851855e-06	1.1078245649e-05	0.0	1.03759195659e-05	7.61823500731e-06	4.97087069771e-06	1.20127815996e-05	0.0	1.61347574946e-05	0.00177764610029	9.47066855028e-05	1.65770126565e-05	0.00213834770212	0.0	0.0	0.0	0.00808643886996	0.00150118698506	0.00247449239009
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94611189595e-05	0.0	0.0	0.0	0.0	0.00159707962583	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.47066855028e-05	0.0	0.0	0.0	0.0	0.00147032727457	0.0	0.0	0.00138978339717
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	1.15905745448e-05	1.46068564584e-05	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04147139078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	1.74106831952e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.0181972020353	0.0121675114299	0.00575584298136	0.0089333750391	0.00853890807688	3.35683115139e-05	3.48213663904e-05	8.10504133571e-05	0.0	0.000105602816075	0.000299207101182	0.000548438356935	0.000288390871964	0.00128947496472	0.00148110366745	0.00371805286509	0.00340547259446	0.00393059632474	0.0026075248426	6.64694738941e-05	0.0	0.0	0.0	0.0	0.0	0.00275836704671	0.0	0.0	0.0	0.0	0.0	2.75133439718e-05	0.0	0.000430957994271	0.000447334916211	3.49113252339e-05	0.000711840276601
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00495740818321	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	1.15905745448e-05	1.46068564584e-05	1.88407298899e-05	2.50234594933e-05	2.73390866922e-05	0.0	0.0	0.0	0.0	1.17336462306e-05	1.66226167323e-05	1.40625219727e-05	0.0	0.0	1.96172671185e-05	0.0	2.55410444584e-05	1.00526760224e-05	0.0	3.32347369471e-05	8.75043752188e-06	4.15036782635e-05	7.61823500731e-06	1.49126120931e-05	8.00852106641e-06	0.0	0.0	1.8517146878e-05	7.8922237919e-06	2.48655189848e-05	0.00166315932387	0.00137566719859	0.00328185328185	0.00474053793698	0.0	0.0	1.69485780143e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27634873663e-05	0.0	4.9867850197e-05	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.61823500731e-06	4.97087069771e-06	4.00426053321e-06	0.0	0.0	0.0	0.000189413371006	0.0	0.0	0.000247620095746	3.861003861e-05	0.00398002382944	0.00664120298682	0.00137899734674	0.000779634588658
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149952252046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177453291759	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.68144617109e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000508457340429
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.0	0.0	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000157844475838	0.0	0.0	0.0	0.0	0.00157172915558	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	2.31811490896e-05	0.0	0.0	0.0	9.11302889741e-06	0.0	8.7053415976e-06	0.0	1.13817436831e-05	0.0	1.66226167323e-05	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	2.84457255556e-05	0.0	8.75043752188e-06	2.07518391317e-05	1.52364700146e-05	9.94174139542e-06	2.0021302666e-05	2.04323484941e-05	1.61347574946e-05	0.0	7.8922237919e-06	0.0	0.0	0.0	0.00034749034749	5.07009405024e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	2.31811490896e-05	0.0	0.0	1.25117297466e-05	0.0	0.0	8.7053415976e-06	1.35084022262e-05	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70273629723e-05	0.0	0.0	0.0	8.75043752188e-06	0.0	7.61823500731e-06	0.0	4.00426053321e-06	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	2.53504702512e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	2.31811490896e-05	2.92137129168e-05	9.42036494494e-05	3.75351892399e-05	2.73390866922e-05	3.35683115139e-05	2.61160247928e-05	2.70168044524e-05	5.69087184157e-05	5.86682311528e-05	0.0	2.81250439454e-05	3.72117254147e-05	0.0	9.80863355926e-06	5.2073569539e-05	5.9595770403e-05	3.01580280671e-05	3.79276340742e-05	3.32347369471e-05	5.25026251313e-05	8.3007356527e-05	3.80911750366e-05	2.98252241863e-05	2.40255631992e-05	0.00163458787953	0.0	1.8517146878e-05	3.94611189595e-05	4.14425316414e-05	0.0	8.25400319155e-05	0.0030888030888	0.0010393692803	3.44103781701e-05	1.7455662617e-05	0.00176265211349
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15688951676e-05	0.0	0.0	0.0	3.861003861e-05	0.00286460313839	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164802607214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083656551829	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000813531744687
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000627097386529
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.0	0.0	0.0	1.25117297466e-05	9.11302889741e-06	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75008750438e-05	0.0	0.0	0.0	0.0	0.00392301091087	1.61347574946e-05	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69485780143e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.011915110632	0.0278552752662	0.0178327508408	0.0402252111354	0.0171233812982	0.0154917757637	0.0289365554704	0.00587615496839	0.0318461188254	0.0172132590202	0.0319652919763	0.0229640983814	0.0369512433368	0.0263247530534	0.0225304312856	0.021912558062	0.0361405779087	0.0201656681008	0.0244538420693	0.0376771134523	0.0262425621281	0.017161770962	0.0283017430522	0.00669079195912	0.00217831773006	0.0632994156348	0.0337539126787	0.0271831716169	0.0691437726408	0.0305597228323	0.0024777679723	0.00751114290431	0.0	0.0164271047228	0.0	0.000715682167295	0.00286430968442
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	0.0	0.0	0.0	1.25117297466e-05	0.0	1.6784155757e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.86058627073e-05	0.0	0.0	1.04147139078e-05	1.70273629723e-05	0.0	9.48190851855e-06	0.0	8.75043752188e-06	1.03759195659e-05	7.61823500731e-06	4.97087069771e-06	0.0	0.0	0.0	0.0	1.57844475838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	0.000231811490896	0.000131461708126	0.000131885109229	0.000275258054426	0.000109356346769	0.000117489090299	7.83480743784e-05	0.000243151240071	0.000330070566811	0.000140803754767	0.000166226167323	0.000253125395508	0.000158149833012	0.000145978297893	0.000117703602711	0.00023953841988	0.000229869400126	0.000160842816358	0.000208601987408	0.00022156491298	0.000201260063003	0.000321653506542	0.000137128230132	0.000154096991629	0.00021222580826	0.000102161742471	0.000193617089935	0.000111102881268	0.000189413371006	0.000207212658207	6.78840540357e-05	0.000110053375887	0.00030888030888	0.000278855172763	0.00017205189085	0.000122189638319	0.00159316633334
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__	1.15905745448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00526760224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MBNT15;f__	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.00169588492501	1.61347574946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188776662687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000192012288786	0.00128809192909
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000966068946815
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.0	1.46068564584e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.41452310494e-05	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	1.04147139078e-05	0.0	0.0	0.0	1.1078245649e-05	8.75043752188e-06	2.07518391317e-05	1.52364700146e-05	0.0	4.00426053321e-06	0.0	0.0	0.0	0.000244658937549	8.28850632827e-06	0.0	0.00360424806031	0.0	0.00347301442442	0.0	0.0	0.0015423205993
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae]	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	1.15905745448e-05	0.0	0.0	2.50234594933e-05	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	1.66226167323e-05	0.0	0.0	0.0	0.0	1.04147139078e-05	8.51368148615e-06	2.01053520447e-05	9.48190851855e-06	0.0	0.0	1.03759195659e-05	1.52364700146e-05	4.97087069771e-06	4.00426053321e-06	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	2.75133439718e-05	0.0	0.0	0.0	1.7455662617e-05	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	5.79528727239e-05	0.0	1.88407298899e-05	5.00469189865e-05	3.64521155897e-05	0.0	8.7053415976e-06	5.40336089047e-05	1.13817436831e-05	3.52009386917e-05	0.0	4.21875659181e-05	1.86058627073e-05	0.0	9.80863355926e-06	3.12441417234e-05	1.70273629723e-05	1.00526760224e-05	5.68914511113e-05	5.53912282451e-05	8.75043752188e-06	0.000114135115225	7.61823500731e-06	1.49126120931e-05	3.20340842657e-05	0.00206366719791	4.84042724838e-05	1.8517146878e-05	1.57844475838e-05	8.28850632827e-06	0.0	0.0	0.0	2.53504702512e-05	0.0	0.0	3.38971560286e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.48190851855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35084022262e-05	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	7.61823500731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00170582732625	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	2.31811490896e-05	0.0	0.0	1.25117297466e-05	1.82260577948e-05	0.0	8.7053415976e-06	0.0	0.0	0.0	1.66226167323e-05	2.81250439454e-05	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	1.1078245649e-05	1.75008750438e-05	1.03759195659e-05	7.61823500731e-06	0.0	1.60170421328e-05	0.0	0.0	1.8517146878e-05	0.0	1.65770126565e-05	0.0	0.0	0.0	0.0	0.0	6.98226504678e-05	0.0
